"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"02.06.2002 Fristenregelung";"Nein";540105;77584;67801;45193;4339;17061;4101;4522;3145;9464;15590;23095;10181;14827;9364;5553;2228;47020;16073;39427;22656;18681;25210;31166;7951;13281;4592
"03.03.2002 Kürzere Arbeitszeit";"Nein";2021198;347231;295494;123923;11954;48921;12532;15848;12157;35570;60924;76490;49896;77936;25524;19282;5953;140894;56215;161230;67617;60063;111310;69440;41964;78112;14718
"03.03.2002 UNO-Beitritt";"Nein";1237629;189673;169096;74522;8855;35609;8071;10017;8822;19916;36250;47325;26468;42811;18654;12881;4486;94796;38572;105892;46736;56720;61747;44088;23596;42619;9407
"02.12.2001 Kapitalgewinnsteuer";"Nein";1149182;208454;150549;65447;6781;31373;7197;8531;5863;21870;37193;38846;31005;45248;17121;10165;2823;69138;27983;83435;35233;43637;68077;38285;28930;56834;9164
"02.12.2001 Ziviler Friedensdienst";"Nein";1339221;236266;204213;78095;8174;33096;8083;9511;7388;23712;44407;50063;35345;50389;19853;12721;3296;87876;33217;96789;42407;43998;72924;43006;32365;51916;10111
"02.12.2001 Schweiz ohne Armee";"Nein";1372420;245058;208467;79101;8633;33535;8198;9480;7530;23779;45564;50706;35508;51000;21360;12754;3264;87091;34423;97391;43005;45976;77749;44497;34124;54289;9938
"02.12.2001 Energie statt Arbeit besteuern";"Nein";1342001;229102;195209;75911;7707;32454;7954;9425;7012;23634;48144;48623;34763;50265;18877;12131;3151;84133;32212;94798;39922;46171;81750;45612;38532;61845;12664
"02.12.2001 Schuldenbremse";"Nein";265090;45968;35969;10752;1774;5024;1183;1135;1164;3221;8235;8052;7578;8385;5124;1872;398;11296;5791;15485;5718;15013;18380;11919;9671;21871;4112
"10.06.2001 Aufhebung Bistumsartikel";"Nein";666108;119716;103931;35637;3572;14081;3645;4024;3759;9899;17994;23455;18917;23249;12637;5923;1480;38725;16935;46753;19643;14348;52764;15231;18263;37426;4101
"10.06.2001 Militärgesetz: Ausbildungszusammenarbeit";"Nein";956503;164874;116664;55039;5960;25890;5933;6966;5378;14735;30994;34919;29043;34693;16082;9819;2891;66744;27485;67249;31822;32962;62139;27447;24147;48675;7953
"10.06.2001 Militärgesetz: Bewaffnung";"Nein";963329;166714;116185;55001;5903;25821;5789;6959;5420;14718;31843;34704;28561;33859;16236;9923;2918;67011;27618;67556;31965;32921;65896;27500;24981;49387;7940
"04.03.2001 Strassen für alle";"Nein";2063314;325915;283600;110997;10673;44906;11066;14058;10295;34462;84752;77039;45099;77166;24943;17573;5277;131121;46108;152331;61661;79085;137998;98106;58701;97617;22765
"04.03.2001 Arzneimittel-Initiative";"Nein";1774129;273084;247844;91355;8924;34832;9399;11772;8702;26769;73886;59318;49243;69058;20207;15302;4403;106522;40910;120132;48989;63098;129061;91079;53081;96520;20639
"04.03.2001 Ja zu Europa!";"Nein";1982549;330626;277827;114095;11793;46153;11485;14515;11243;33901;70300;75889;49450;77117;26742;18620;5495;136353;52939;152003;64299;79867;101168;90359;39635;76306;14369
"26.11.2000 Bundespersonalgesetz";"Nein";622381;82506;89802;25067;3201;10490;2268;2504;2565;6493;26466;20978;17651;18998;8134;4152;914;26368;13857;35782;14902;40770;54894;35923;18995;44521;14180
"26.11.2000 Spitalkosteninitiative";"Nein";1574528;272650;246941;77566;7285;28172;6856;9403;7604;25083;54899;59288;49198;59829;21822;13140;3012;89206;32802;109752;44325;54497;107344;60421;31882;80003;21548
"26.11.2000 Umverteilungsinitiative";"Nein";1198923;205697;194578;66739;7345;26379;6390;8868;6682;21051;37492;48537;33412;44568;18972;11622;2719;76234;27976;94546;40488;40028;64625;46706;18034;38927;10308
"26.11.2000 Rentenalter ab 62 für Frau und Mann";"Nein";1038985;195233;163977;60298;5448;22700;5459;7658;5591;19447;28072;41739;34307;41420;15456;10417;2542;66875;24521;81145;34443;25653;51470;35916;13781;37258;8159
"26.11.2000 Flexibilisierung der AHV";"Nein";1159794;212572;183770;66412;6236;25784;6093;8427;6291;21265;33467;46498;37454;44868;18018;10396;2781;74032;27285;90629;38252;28899;60160;42119;15644;42517;9925
"24.09.2000 Konstruktives Referendum";"Nein";1308030;240290;193272;74000;6941;25500;6814;8110;6784;22725;47064;48347;37362;51058;17921;11749;2873;85372;28622;94265;39686;36865;85852;42585;23363;59649;10961
"24.09.2000 Regelung der Zuwanderung";"Nein";1330224;253150;188515;65822;6244;20028;6101;7275;5709;20958;50833;43010;39768;50511;18561;10826;2289;77201;31457;77294;33526;40065;108047;46960;31613;81071;13390
"24.09.2000 Umweltabgabe";"Nein";1119697;180044;148855;63491;6512;24004;5930;7759;6352;17766;46416;46343;25983;42160;17018;10080;2458;70176;19896;87457;33998;37242;83107;41727;27069;56426;11428
"24.09.2000 Förderabgabe";"Nein";1055977;178352;143505;61080;5826;23299;5544;7281;5970;17214;40560;46247;25989;41424;17012;9537;2222;66815;18630;84922;33718;33863;71090;33489;24122;48207;10059
"24.09.2000 Solarinitiative";"Nein";1364751;230627;192565;78652;7190;29025;7168;8906;7335;22559;54592;54939;34555;51335;19309;11927;2757;88796;27350;105529;41715;43882;94206;42956;28625;65599;12652
"21.05.2000 Bilaterale Abkommen mit der EU";"Nein";730980;118423;94445;46745;6149;21068;4677;6415;4974;10752;17886;26909;18050;24583;11841;7262;2246;46136;21307;56702;27411;56546;32669;26022;11117;25530;5115
"12.03.2000 Verkehrshalbierungs-Initiative";"Nein";1532518;253232;223151;85765;10363;36220;8151;9867;7672;24151;54102;59792;40352;57540;24076;13977;3688;97891;35784;116341;47168;43471;104633;55009;30114;74281;15727
"12.03.2000 Menschenwürdige Fortpflanzung";"Nein";1371372;233931;203004;72243;8362;28663;6819;8749;7090;20809;48949;51553;38072;52117;19493;11692;3004;79521;29324;98030;38324;34531;105436;47953;28816;80379;14508
"12.03.2000 Quoten-Initiative";"Nein";1580859;273220;241406;89909;11157;37086;8404;10411;8348;25467;51396;63044;44379;60932;23621;15487;3981;104959;37828;121584;49357;46138;95372;51481;27138;64858;13896
"12.03.2000 Beschleunigungs-Initiative";"Nein";1336916;227709;211464;74476;9242;27466;6948;8440;6886;20991;45304;51804;40896;50997;19359;12264;3239;81458;31653;93444;38328;34204;86764;46167;24035;70167;13211
"12.03.2000 Justizreform";"Nein";254355;33080;32827;15540;3172;9250;2062;1476;1514;4445;7690;12491;4859;7950;4438;2698;824;15679;7660;24000;9154;5486;15481;17406;4993;7137;3043
"13.06.1999 Mutterschaftsversicherung";"Nein";1286824;233419;202341;82744;9079;31244;9113;10675;8907;23562;29860;59302;37259;55309;21612;15638;4183;105264;33551;112058;49733;23350;49479;32159;15332;25650;6001
"13.06.1999 Invalidenversicherung";"Nein";1428986;248361;224617;78135;7783;27489;8503;9460;8275;22800;42701;58952;42265;55205;22068;13346;3314;90496;32686;102370;46602;39608;83982;45016;27496;72171;15285
"13.06.1999 Verschreibung von Heroin";"Nein";944919;136898;146599;51315;5479;19760;5553;6572;5899;12541;35000;34894;20153;29122;14107;9930;2599;65748;20082;70406;32047;30182;76974;40050;23325;39722;9962
"13.06.1999 Massnahmen Asyl- und Ausländerbereich";"Nein";595908;94953;82738;28536;3298;10579;3577;3683;2951;7764;21948;21351;18869;19714;9501;5085;1178;31208;13525;35084;13682;17598;52798;27041;18181;41691;9375
"13.06.1999 Asylgesetz";"Nein";601389;93369;83086;29590;3533;11074;3694;3923;3045;8100;21356;22303;19044;20052;9000;5345;1190;32456;13801;38872;14044;17632;51713;27148;17719;41120;9180
"18.04.1999 Neue Bundesverfassung";"Nein";669158;117795;81091;50792;5258;23491;5463;6702;6819;12546;10297;36113;12008;19087;16744;9750;3006;53070;18697;60016;36589;32095;15206;19073;7558;7806;2086
"07.02.1999 Raumplanungsgesetz";"Nein";750130;147201;109865;40223;3766;12080;3615;5074;4182;10390;16751;33006;27384;35773;13812;8706;2238;50823;19426;57476;30277;22540;34634;12995;11126;32820;3947
"07.02.1999 Wohneigentums-Initiative";"Nein";1025025;201956;160806;61848;4864;14162;4852;6281;3967;16019;29928;37358;44881;39945;16244;9272;2159;62245;24777;55467;31366;36928;62801;22872;17656;50065;6306
"07.02.1999 Transplantationsmedizin";"Nein";209263;39901;27447;13122;1410;5369;1162;1833;1328;3246;4530;10361;6629;8634;3979;2713;706;14455;5647;17816;8440;6452;9208;6025;3104;4767;979
"07.02.1999 Wählbarkeit in den Bundesrat";"Nein";436511;58694;51141;24599;3086;10464;2689;3317;2731;5815;20901;17116;10673;14876;6604;4997;1520;27883;14200;31327;16654;28439;27835;21712;9791;14256;5191
"29.11.1998 Arbeitsgesetz";"Nein";620011;77813;84711;32634;3471;10816;3875;4498;2559;7410;26819;23886;18283;19897;7457;5295;1214;37016;12341;46695;21910;24860;56891;23901;15641;37932;12186
"29.11.1998 Vernünftige Drogenpolitik";"Nein";1290070;213007;181852;69885;6910;20427;7963;8449;5786;17866;44631;45989;36069;43420;18916;11434;2770;76620;29666;100939;41374;52067;102690;46343;26585;62560;15852
"29.11.1998 Getreideartikel";"Nein";341473;51372;45612;18912;2486;8796;2856;3075;1755;4093;12158;14445;7159;9380;6164;3553;847;22319;7948;31534;17236;9792;25323;15137;7440;7104;4977
"29.11.1998 Finanzierung öffentlicher Verkehr (FinöV)";"Nein";634714;107916;85430;33887;2985;14052;5406;5034;3551;8202;23306;25837;13522;19552;12093;7639;2085;44984;14010;62867;27883;16904;44355;14780;12863;18143;7428
"27.09.1998 10. AHV-Revision ohne Erhöhung Rentenalter";"Nein";1374139;226062;216134;86063;8466;29443;9181;11229;8218;23709;43422;55704;37862;53946;18640;14226;4447;98827;34539;113255;50547;30345;83755;42344;20481;44997;8297
"27.09.1998 Kleinbauern-Initiative";"Nein";1794024;268218;258395;109032;10116;33769;10978;13048;9586;28503;74512;65554;45443;66667;24213;16447;5039;113944;42156;133264;61215;48546;143539;71839;41953;76220;21828
"27.09.1998 Leistungsabhängige Schwerverkehrsabgabe (LSVA)";"Nein";1014370;125810;153691;63109;5822;24826;7640;7523;6591;14720;50510;39202;18711;33796;14597;10551;3774;73270;23801;85767;39065;25060;73912;41512;25014;32882;13214
"07.06.1998 S.o.S.-Initiative";"Nein";1383055;243197;189622;79939;6268;22636;5881;8172;8495;21379;41555;54879;44735;57186;20136;12220;2755;85148;29950;100135;43719;37904;93980;63665;27421;72352;9726
"07.06.1998 Gen-Schutz-Initiative";"Nein";1252302;211872;150129;67144;5325;19499;4937;7030;7072;17966;41804;47474;44656;54909;18790;9115;2133;68589;24332;86043;35796;35296;103959;68486;28785;80275;10886
"07.06.1998 Haushaltsziel 2001";"Nein";530486;81585;69136;24645;2762;8104;1915;2376;2461;6038;15152;23482;18510;18929;7633;4323;618;25001;10072;31657;12992;20263;46399;34959;16529;37936;7009
"28.09.1997 Jugend ohne Drogen";"Nein";1314060;245393;170761;66300;5286;16975;4829;7264;5203;20806;40794;61386;49514;64539;21005;14624;2206;74022;27297;98064;36203;36941;88072;35000;27838;80089;13649
"28.09.1997 Finanzierung der Arbeitslosenversicherung";"Nein";931457;148823;121465;41710;3676;10669;2663;4205;3021;12780;36290;42397;31093;40057;13094;8392;845;42377;15247;61767;23134;32911;84719;39280;28936;67155;14751
"08.06.1997 Aufhebung Pulverregal";"Nein";275049;39160;32210;15060;2230;7261;1294;1909;1044;3711;8298;16539;7222;8793;4413;2285;477;15519;5558;17875;8652;8124;15917;33470;6309;9457;2262
"08.06.1997 Kriegsmaterial-Initiative";"Nein";1243869;227934;171835;72192;7723;24084;5917;11064;6029;19607;35257;65762;35135;45845;22289;12176;2654;85898;22445;91459;44071;29687;61714;71410;17886;45163;8633
"08.06.1997 EU-Beitrittsverhandlungen vors Volk";"Nein";1189440;223546;164798;65244;5946;19930;5041;8658;5246;18539;35525;58081;39231;45353;19718;11002;2388;74919;22247;79770;36028;27283;68405;64987;18702;59714;9139
"01.12.1996 Arbeitsgesetz";"Nein";1418961;218818;211537;76886;8772;22047;5924;8334;5530;17742;55223;54244;45010;49678;19057;9235;2320;74027;30704;87560;36572;56930;106906;99016;36148;59811;20930
"01.12.1996 Gegen die illegale Einwanderung";"Nein";1138301;195248;167256;56115;4617;13865;4530;5854;3804;15703;40102;37486;41529;40154;14138;8129;1648;57207;26093;60659;24445;38072;99642;76213;29448;60835;15509
"09.06.1996 Regierungs- und Verwaltungsorganisationsgesetz";"Nein";837990;145376;125439;55260;4488;14812;5068;5975;4196;11654;30115;41715;31953;30344;16553;10248;2067;61855;17141;63592;27556;15155;45787;15306;10413;36272;9650
"09.06.1996 Landwirtschaftsartikel";"Nein";313874;41904;40369;21906;1798;7346;2227;2338;1305;4422;14070;15390;7545;9253;4924;3653;817;21340;4900;23141;11648;5324;34709;8136;5535;14546;5328
"10.03.1996 Aufhebung Beiträge an Bahnhofparkplätze";"Nein";632792;94106;82292;32044;5373;10730;2639;4593;4447;8785;39790;25171;18043;21949;16204;5370;1053;36922;17212;54054;22813;26480;33967;20067;12738;27813;8137
"10.03.1996 Übernahme von Branntwein und Brennapparaten";"Nein";259215;29588;34858;16198;3078;7168;1475;2379;1994;3949;16780;10827;6344;8019;5742;2510;613;15238;7601;25850;10158;14807;10004;9589;4677;5931;3838
"10.03.1996 Persönliche militärische Ausrüstung";"Nein";775087;100220;107377;44581;8520;15934;4212;6845;6121;12879;45485;28414;17245;22391;20150;7376;1568;47466;22406;64016;29084;46122;37959;24946;15866;27750;10154
"10.03.1996 Übertritt Vellerat zum Kanton Jura";"Nein";114105;15248;23518;5327;1174;2307;496;880;875;1410;5403;4911;2780;3301;2586;1151;227;6836;3172;11449;3573;3704;4368;3342;2039;2963;1065
"10.03.1996 Sprachenartikel";"Nein";329153;48421;53639;21207;3657;6922;1754;3245;2264;5540;15455;13096;8979;10574;6536;3670;719;23505;11472;31500;13137;9826;10782;7368;4082;9011;2792
"25.06.1995 Erwerb von Grundstücken durch Ausländer";"Nein";962702;182571;141863;50795;5963;17756;4739;9324;5486;13971;25150;49186;35169;40635;17010;9641;2071;62790;19986;68906;37381;27231;51556;20069;19176;34174;10103
"25.06.1995 Ausbau von AHV und IV";"Nein";1307302;244855;189465;67999;6779;21527;6418;12876;6853;20538;39742;56118;40342;50310;19219;12693;2884;81436;27110;89580;44800;36575;91943;45643;26361;52677;12559
"25.06.1995 10. AHV-Revision";"Nein";718349;106945;92769;31276;4415;10621;3050;6047;3379;8335;27977;34216;27795;28911;11983;5114;1059;36488;12836;42337;22586;40094;54975;30199;20961;40901;13080
"12.03.1995 Ausgabenbremse";"Nein";277225;48049;39624;17600;1976;5803;1792;1694;1475;4019;7400;12787;7984;8508;5719;2585;738;16307;8689;19356;9198;10952;15101;11117;5867;10263;2622
"12.03.1995 Landwirtschaftsgesetz";"Nein";1126721;262949;176082;62372;5431;17897;4999;6553;6479;16952;23327;46634;39026;47971;20650;11371;2624;77127;26443;84569;37222;32329;42625;24335;16386;28420;5948
"12.03.1995 Milchwirtschaftsbeschluss";"Nein";1078607;251256;170188;57541;5320;17265;4737;6235;6468;16010;22430;45359;37477;45913;18816;10991;2537;74035;26380;80717;34990;31710;41771;22085;16089;26298;5989
"12.03.1995 Landwirtschaftsartikel";"Nein";866107;205240;135019;44966;4457;14258;3473;4872;5535;12968;15547;38401;31810;38358;16445;8962;1790;59901;20852;65520;27952;28556;28717;18014;11221;18831;4442
"04.12.1994 Zwangsmassnahmen im Ausländerrecht";"Nein";533297;70711;83403;23964;3127;7698;2530;2412;1862;7285;17828;17790;19314;20669;7634;4287;759;23462;10378;29420;11485;19660;52103;25729;15403;46949;7435
"04.12.1994 Für eine gesunde Krankenversicherung";"Nein";1504177;280469;219050;84688;8171;26143;7331;9299;7490;22483;41041;60059;45225;62509;23687;14423;3938;99711;30424;113637;50579;48752;96581;51784;25734;60736;10233
"04.12.1994 Krankenversicherungsgesetz";"Nein";950360;189705;137302;59593;4914;20183;5312;6394;4524;15922;19046;43615;23843;38693;17099;10990;3354;68197;17619;81524;39431;23852;46749;29553;9977;30093;2876
"25.09.1994 Antirassismusgesetz";"Nein";939975;162422;122584;56694;5758;21581;3948;5966;5077;13778;28205;44127;24498;34759;15965;9275;2489;66278;17051;82854;36273;37714;55134;35770;17209;28505;6061
"25.09.1994 Aufhebung Brotgetreideverbilligung";"Nein";706379;106764;94983;41453;4127;15241;3223;4273;3587;10713;24956;37014;19346;27365;9886;6477;1796;46928;12781;57485;25346;30278;42555;30992;16945;25008;6857
"12.06.1994 UNO-Blauhelme";"Nein";1203736;198960;182162;65930;7201;25506;5770;7639;8063;17582;29934;51353;34443;42591;21873;13296;3522;89781;26280;90009;44660;61135;59974;54070;18029;36679;7294
"12.06.1994 Erleichterte Einbürgerung für junge Ausländer";"Nein";994457;158592;149052;56524;6107;21991;4748;5999;6987;14797;24918;46392;30800;38351;16660;10699;3157;78812;19722;77998;39816;49618;39897;48827;13064;25020;5909
"12.06.1994 Kulturförderungsartikel";"Nein";1018188;177929;153126;55085;6162;22480;4844;6331;6914;16023;25727;47279;24871;36037;18893;12282;3265;79845;19487;83819;41181;34785;54224;40426;15712;26013;5448
"20.02.1994 Luftfahrtgesetz";"Nein";689715;131116;104174;40305;6299;15281;3638;4312;4268;10398;16792;30830;21862;27770;13650;8514;1632;48940;18884;49559;28070;21283;30180;20083;10083;16724;5068
"20.02.1994 Alpen-Initiative";"Nein";884362;151826;133114;37693;1886;14319;4206;4767;4154;12009;30698;34530;24821;35513;14156;7150;1489;53097;20520;69690;29629;25032;62975;49189;20032;34922;6945
"20.02.1994 Einführung leistungsabhängige Schwerverkehrsabgabe";"Nein";597911;84126;76645;32599;4023;15317;3975;3638;3395;8919;22652;26572;9669;17882;11390;6139;1397;37138;11260;51177;21415;14741;50488;35455;15920;26456;5523
"20.02.1994 Weiterführung Schwerverkehrsabgabe";"Nein";509222;68490;61656;26499;3186;13770;3503;2957;2816;7329;21111;22491;7623;14066;9825;5009;1143;30597;8859;43187;17646;13295;48647;32405;14835;23077;5200
"20.02.1994 Weiterführung Autobahnvignette";"Nein";579877;81253;71073;29958;4185;14337;3520;3489;3094;8280;23379;26344;10598;18063;9611;5320;1234;35292;10958;47592;19286;19853;52459;32558;16775;25288;6078
"28.11.1993 Verminderung Tabakprobleme";"Nein";1521885;252030;234119;76157;6875;25420;6597;9123;7336;22219;49486;65096;42920;56841;24473;12848;3528;93958;33015;109514;47053;49450;120145;63104;35850;59378;15350
"28.11.1993 Verminderung Alkoholprobleme";"Nein";1527165;254025;233997;75771;6813;25418;6601;9154;7350;22286;49771;65083;43003;56915;24824;12924;3540;94219;33096;109410;47376;50212;120919;63494;35880;59640;15444
"28.11.1993 Besondere Verbrauchssteuern";"Nein";786396;111047;110373;40039;3339;17041;3370;4105;3848;10582;23539;35336;20492;27356;12849;7937;2080;50206;17733;59453;25304;36061;58970;43767;18874;34252;8443
"28.11.1993 Mehrwertsteuer-% für AHV";"Nein";752472;105233;100164;33279;2768;15383;3441;4382;3624;9919;25626;32799;18608;26446;10948;7649;2030;49712;16525;58847;25313;34002;58603;42006;17355;39564;8246
"28.11.1993 Mehrwertsteuer Satz 6,5%";"Nein";852439;121105;119217;38245;3109;16709;3738;4673;4083;11022;28160;37208;22467;30375;13178;8240;2017;53765;18029;67292;26966;37039;65361;46119;20074;44739;9509
"28.11.1993 Einführung Mehrwertsteuer";"Nein";674031;92874;91768;31687;2747;14795;2772;3298;3480;8661;19673;29932;19029;23904;10724;6768;1737;43597;16080;50307;21986;34026;49180;40677;14966;31808;7555
"26.09.1993 Massnahmen in der Arbeitslosenversicherung";"Nein";515113;95467;83571;21760;2080;7614;1770;2286;1787;7496;14905;26843;17966;24157;9652;4497;946;28473;8938;40098;13846;19515;31646;12578;10210;20796;6216
"26.09.1993 Befristete Massnahmen in der Krankenversicherung";"Nein";342002;51453;51843;15918;1454;5681;1192;1716;1213;5137;13754;19375;12843;17747;5166;3270;655;19322;5597;26860;9263;16126;21035;9751;7615;14040;3976
"26.09.1993 1. August-Initiative";"Nein";289122;38552;52976;19216;1619;5804;2113;1863;1817;4529;8964;11804;8066;10054;3960;4296;1427;19472;7561;22968;6958;4154;24307;8622;6971;6664;4385
"26.09.1993 Kantonswechsel Laufental zu Basel-Landschaft";"Nein";392893;62409;114373;14518;1769;5383;1515;1671;1884;4347;5668;33017;9998;25562;8293;3803;817;18227;6366;32899;10775;6045;8452;5620;3756;4002;1724
"26.09.1993 Waffenmissbrauch";"Nein";245026;41475;42561;12632;1532;5252;1381;1677;1298;4239;7074;14803;3869;8927;5120;2452;595;12452;4832;25542;7694;8253;13491;7498;3600;4967;1810
"06.06.1993 Schweiz ohne neue Kampfflugzeuge";"Nein";1435744;250696;238720;88027;10390;26021;8388;12157;8479;22782;39650;58742;31236;44756;20806;13308;3668;95455;32990;117451;47796;45440;91685;47690;26320;45306;7785
"06.06.1993 40 Waffenplätze sind genug";"Nein";1390812;240719;230551;85475;9966;25779;8238;11719;8337;21652;37903;55789;30011;43602;21159;13893;3740;97099;32443;115253;49727;44017;86201;46933;24029;39767;6810
"07.03.1993 Abschaffung der Tierversuche";"Nein";1651333;259100;248193;78878;8060;27270;7098;9873;7797;24003;60738;64282;49615;66007;23642;12742;3736;94934;32384;123979;51020;56580;126138;91165;37949;69550;16600
"07.03.1993 Aufhebung Spielbankenverbot";"Nein";632998;120160;107975;26358;2467;9034;2271;2805;2970;8675;18344;23751;16542;22119;10393;4692;1099;32891;15515;46539;19093;23656;40510;36479;14131;17662;6867
"07.03.1993 Erhöhung Treibstoffzoll";"Nein";1051067;145988;146723;41437;3324;19020;3615;5362;4953;13870;44330;43637;21299;34774;14940;7957;2040;59187;16754;76893;30012;55313;96457;69162;26869;53994;13157
"06.12.1992 EWR-Beitritt";"Nein";1786708;316154;281026;109447;14728;46962;12062;13590;13398;28239;39017;76233;42226;59872;25249;18278;5854;138103;62115;152769;68265;85582;56288;65636;15408;32120;8087
"27.09.1992 Bäuerliches Bodenrecht";"Nein";917091;176117;118072;44333;5674;19503;4669;5229;4853;17011;23084;37187;17591;30880;11588;8624;2717;61287;23612;71831;27131;31176;72035;46136;15454;33250;8047
"27.09.1992 Stempelabgaben";"Nein";771351;117593;145575;43081;6030;15715;3442;4153;4068;9383;21835;35558;21893;28631;11785;8030;1954;52993;18514;57465;25517;29548;44141;21281;14142;22488;6536
"27.09.1992 Infrastrukturgesetz";"Nein";1339597;233405;216644;73010;9146;26276;6425;8419;7137;21074;36786;57944;29170;48125;22087;13714;3835;94244;30908;104221;43911;51012;86111;49142;20325;36102;10424
"27.09.1992 Entschädigungsgesetz";"Nein";1424954;255198;230091;78203;9513;27599;6718;8771;7582;22509;38137;61451;32444;52984;23787;14250;3947;99656;33416;110470;47005;53628;85649;50932;22114;37945;10955
"27.09.1992 Geschätsverkehrsgesetz";"Nein";794132;132364;126416;52670;6392;20230;4658;5549;4665;14065;19391;37948;14147;25702;12923;9107;2504;58853;20317;67732;28243;28494;42338;29744;10553;13512;5615
"27.09.1992 Alpentransit-Beschluss (NEAT)";"Nein";747048;146159;125626;45606;7786;17473;3873;4584;4700;11874;16614;32170;15966;22669;11759;9891;2585;58328;18092;56684;27515;33435;35343;13305;8499;11897;4615
"17.05.1992 Reform Sexualstrafrecht";"Nein";461723;75397;70267;25168;2978;12405;2772;2696;2916;6954;13415;18986;8209;13490;9292;5103;1308;30335;12117;32043;15870;8346;30723;30478;10548;12867;7040
"17.05.1992 Zivildienst für Dienstverweigerer";"Nein";305441;55158;41515;14218;1834;7992;1680;1748;2043;3737;8233;12752;4603;7533;5228;3053;706;16768;8140;22625;9160;7498;30782;19017;6303;8448;4667
"17.05.1992 Fortpflanzungs- und Gentechnologie";"Nein";450635;73927;57672;25781;3019;12454;2980;2475;2741;7498;11989;21508;9667;13780;8423;4349;1199;26904;12186;29136;13176;11264;34841;29836;9889;17386;6555
"17.05.1992 Gewässerschutz-Initiative";"Nein";1093987;192824;162742;56754;7011;22666;6721;8099;7432;17788;33222;48862;28080;39544;17422;10552;2493;66020;28181;76047;33602;32739;75994;46434;22940;35591;14227
"17.05.1992 Gewässerschutzgesetz";"Nein";591240;102067;71200;28919;5820;16610;4978;4892;5403;9938;19903;25097;9636;18707;8970;5453;1212;31063;18579;39370;17768;17747;48486;42650;12925;15845;8002
"17.05.1992 Mitwirkung an den Institutionen von Bretton Woods";"Nein";718257;138113;116000;39241;4728;17992;4922;4594;4752;11359;15597;34199;19791;24859;14916;8306;1697;47761;20078;50328;23821;22854;29940;24681;10846;17426;9456
"17.05.1992 Beitritt zu den Institutionen von Bretton Woods";"Nein";730553;142054;117995;39771;4791;18066;4922;4664;4769;11843;15672;34746;20085;25492;15367;8413;1715;48653;20391;51195;24248;22826;30116;24816;10934;17564;9445
"16.02.1992 Weg vom Tierversuch";"Nein";1117236;178588;148051;55869;6035;18485;4916;5643;5214;16878;36807;46542;45985;54891;17603;7806;2762;60971;20728;73230;31321;62288;82393;47860;25024;49682;11664
"16.02.1992 Krankenkasseninitiative";"Nein";1195550;214747;175303;53909;4733;19001;4828;5776;6009;17841;35931;46319;40442;50156;17520;11931;3106;72637;24412;79480;36647;67092;83058;38842;23857;52636;9337
"02.06.1991 Militärstrafgesetz";"Nein";650658;122089;83413;40360;2866;10474;2423;2918;3078;9042;16730;28098;19304;27300;13586;5702;1040;33948;11850;40770;16998;20916;47151;27265;19788;35773;7776
"02.06.1991 Neuordnung Bundesfinanzen (Einführung Mehrwertsteuer)";"Nein";790988;129624;93894;54846;3782;14998;3828;4305;3872;11758;21685;36113;18989;31430;16275;7633;1482;44656;14938;54602;25668;22960;61406;32918;21373;50117;7836
"03.03.1991 Förderung öffentlicher Verkehr";"Nein";840494;139721;105001;43318;3599;13945;4391;5143;4178;12222;47232;41431;23879;34383;15989;8379;2499;58680;17800;52591;35098;31606;53210;31600;16071;30650;7878
"03.03.1991 Stimmrecht für 18-jährige";"Nein";367647;73311;45838;15460;2417;3922;1499;1654;1293;4141;22423;21070;11640;12772;8198;3723;1173;27018;7505;26401;17288;14804;14895;11810;5521;10041;1830
"23.09.1990 Strassenverkehrsgesetz";"Nein";803733;178219;120836;41715;4903;13783;3395;4711;5125;13402;17220;40073;32331;36938;15276;7175;1532;49108;21279;54275;23833;31172;29243;15729;12724;24331;5405
"23.09.1990 Energieartikel";"Nein";493846;97104;64845;24556;2213;10571;2781;2609;2808;8758;12383;24839;9702;16667;10496;4710;1088;30361;12255;42649;18630;13683;33260;20315;10694;12720;3149
"23.09.1990 Moratorium Atomkraftwerkbau";"Nein";789219;157618;108917;37014;3905;12616;3312;4817;4181;12786;22686;38479;16661;26924;14071;7343;2039;50076;18540;74801;29272;27273;46942;25917;17153;21067;4809
"23.09.1990 Ausstieg Atomenergie";"Nein";915749;182714;129575;44467;4533;14438;3906;5471;4978;15128;25717;46428;20923;34280;17105;8668;2358;60588;21099;83101;33914;29980;50429;27887;18560;23885;5617
"01.04.1990 Organisation der Bundesrechtspflege";"Nein";862538;172358;127337;47714;4786;16335;4650;5613;4864;15959;26650;46654;30113;33071;14222;7477;1719;47872;19390;53518;25125;23835;49091;23938;21979;29765;8503
"01.04.1990 Rebbaubeschluss";"Nein";881609;211593;129379;50531;4795;16599;4150;5855;4831;17302;22718;46065;34746;38389;13499;8478;1987;54565;18078;58819;25473;20556;36471;11812;18092;20877;5949
