"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"27.11.2016 Atomausstiegsinitiative";"Gültige Stimmzettel";2400269;419327;316539;120306;10477;48580;12965;15045;10126;38436;88911;80331;59997;78906;30886;17324;4429;140346;59179;182542;73022;96422;206278;103412;50296;114263;21924
"25.09.2016 Nachrichtendienstgesetz";"Gültige Stimmzettel";2227133;399425;288746;110019;9062;47540;11273;12884;8510;36270;78802;70844;53287;75598;28396;16223;3885;140855;48703;161140;62580;95529;192953;96076;46970;112067;19496
"25.09.2016 Initiative «AHVplus: für eine starke AHV»";"Gültige Stimmzettel";2269407;407341;292926;112269;9369;48248;11521;13082;8625;36949;79694;71702;54122;77140;29574;16520;3949;145201;50379;163918;63701;98770;195155;97378;47939;113979;19956
"25.09.2016 Initiative «Grüne Wirtschaft»";"Gültige Stimmzettel";2250043;403934;291870;111380;9234;47959;11432;13072;8612;36674;79203;71428;53918;76400;29026;16388;3907;143000;49650;162912;63266;97117;193811;96518;47111;112608;19613
"05.06.2016 Asylgesetz";"Gültige Stimmzettel";2420683;434215;324667;124094;9520;48287;12491;14872;9534;38272;82940;78662;56967;81944;30920;18501;4274;138720;57101;182102;70314;102701;202542;104189;54049;119122;19683
"05.06.2016 Fortpflanzungsmedizingesetz";"Gültige Stimmzettel";2387735;423026;318757;121922;9421;47785;12303;14641;9407;37772;82176;77612;55786;80615;30532;18282;4264;137070;55903;179774;69780;99611;201645;103468;53599;123110;19474
"05.06.2016 Initiative «Für eine faire Verkehrsfinanzierung»";"Gültige Stimmzettel";2429635;435692;325583;124531;9605;48387;12514;14941;9562;38307;83031;78756;56845;81971;31003;18601;4286;138981;57314;182531;70499;101917;202990;104237;53990;123895;19666
"05.06.2016 Initiative «Für ein bedingungsloses Grundeinkommen»";"Gültige Stimmzettel";2466188;441030;328701;126152;9768;49087;12691;15122;9675;38824;84584;79476;57882;83183;32157;18810;4348;140895;58286;184743;71603;104049;206175;105739;55360;127670;20178
"05.06.2016 Initiative «Pro Service public»";"Gültige Stimmzettel";2422010;433894;324652;124154;9583;48452;12465;14915;9559;38278;83048;78610;56652;81616;30798;18478;4319;138811;57229;182215;70460;102364;199547;104070;54035;124177;19629
"28.02.2016 Sanierung Gotthard-Strassentunnel";"Gültige Stimmzettel";3304249;589438;440947;181417;19187;69947;18516;22217;14962;52001;121436;113120;73578;116140;37395;25442;6729;195293;81996;263639;98176;147415;258511;133435;61769;133538;28005
"28.02.2016 Initiative gegen die Spekulation mit Nahrungsmitteln";"Gültige Stimmzettel";3213723;573050;432835;176210;17442;68364;17770;21391;14598;50632;117954;110495;72161;112615;35768;24759;6610;190510;78445;255679;95868;137389;253235;130797;60342;131742;27062
"28.02.2016 Durchsetzungsinitiative";"Gültige Stimmzettel";3342063;597194;445318;182351;18870;70372;18633;22247;15145;52284;123514;114068;75222;117297;37771;25629;6787;197657;82748;265984;99487;146618;262945;135044;63595;136959;28324
"28.02.2016 Initiative gegen die Heiratsstrafe";"Gültige Stimmzettel";3273376;583689;437986;178947;17823;69216;18173;21809;14851;51446;121145;112116;73101;114595;36658;25129;6683;193897;80139;260577;96847;142313;258989;133428;62055;133978;27786
"14.06.2015 Radio- und Fernsehengesetz (Radio- und Fernsehgehabgabe)";"Gültige Stimmzettel";2253395;398866;284359;114378;9565;49807;12723;14999;8984;44369;80715;71807;54175;78772;29895;17638;4232;133154;53470;170309;66091;93819;184453;107173;42462;107562;19618
"14.06.2015 Initiative «Millionen-Erbschaften besteuern»";"Gültige Stimmzettel";2271833;402743;285628;114827;9609;50198;12795;15100;9040;44757;81062;72087;54815;79657;30344;17757;4261;133964;54122;171691;66666;94697;185954;108224;42549;109586;19700
"14.06.2015 Stipendieninitiative";"Gültige Stimmzettel";2222195;390879;280906;112977;9338;49252;12533;14829;8782;43638;79859;71165;53130;77186;28970;17449;4232;131568;52365;167978;65466;92461;182940;106145;42092;106798;19257
"14.06.2015 Fortpflanzungsmedizin und Gentechnologie im Humanbereich";"Gültige Stimmzettel";2224478;390315;280343;112776;9348;49273;12520;14768;8875;43728;79715;71174;53276;77198;29657;17508;4211;131858;52630;168584;65834;91495;184617;106163;42108;107300;19204
"08.03.2015 Initiative «Energie- statt Mehrwertsteuer»";"Gültige Stimmzettel";2185731;366414;279301;119992;9203;43728;11355;15412;8711;34526;86687;68882;47918;67027;30948;18340;4172;132600;50022;163067;71626;86303;189956;100814;45413;113510;19804
"08.03.2015 Initiative «Steuerfreie Kinderzulagen»";"Gültige Stimmzettel";2187904;367085;279340;120210;9178;43687;11392;15393;8700;34535;86731;68918;48169;66976;31236;18331;4169;132695;49847;163195;71580;86457;189761;100783;45353;114399;19784
"30.11.2014 Gold-Initiative";"Gültige Stimmzettel";2554665;468852;339435;131096;10564;51851;12486;15160;10543;40760;89360;81821;60370;91926;31699;19457;5023;151964;61465;199430;75258;95307;213972;109721;47119;119755;20271
"30.11.2014 Initiative «Stopp der Überbevölkerung (ECOPOP)»";"Gültige Stimmzettel";2591553;475815;343350;132707;10713;52152;12593;15311;10641;41078;91417;82427;61742;92867;32608;19608;5078;153981;62349;201502;76173;96554;217421;111169;48191;123348;20758
"30.11.2014 Initiative zur Abschaffung der Pauschalbesteuerung";"Gültige Stimmzettel";2581239;472605;341918;132157;10672;51925;12563;15310;10616;41027;90972;82269;61029;92531;32590;19555;5062;153350;62180;200663;76079;96857;216149;111075;47903;123478;20704
"28.09.2014 Initiative «Für eine öffentliche Krankenkasse»";"Gültige Stimmzettel";2445048;394506;315029;124728;9981;47732;12917;13864;8692;37735;96344;74887;59108;97805;33355;17538;4558;137889;53784;173547;68078;112692;219197;113061;55943;137091;24987
"28.09.2014 Initiative «Schluss mit der MwSt-Diskriminierung des Gastgewerbes!»";"Gültige Stimmzettel";2403390;389236;311699;123226;9835;47372;12765;13746;8591;37852;94537;74173;57484;95622;32186;17151;4522;136020;52566;171146;67213;110258;212856;111454;54356;133354;24170
"18.05.2014 Beschaffung des Kampfflugzeugs Gripen";"Gültige Stimmzettel";2888487;497253;380849;152679;13231;59333;15280;18805;13190;45571;107734;93747;65171;101168;34404;21662;5734;169182;72294;226823;87253;118521;238241;126685;61490;135131;27056
"18.05.2014 Mindestlohn-Initiative";"Gültige Stimmzettel";2897763;498786;381641;153538;13291;59631;15392;18910;13250;45982;107798;94155;65267;101619;34660;21747;5767;170309;72762;227957;87758;118241;238894;126934;61310;135347;26817
"18.05.2014 Initiative «Pädophile sollen nicht mehr mit Kindern arbeiten dürfen»";"Gültige Stimmzettel";2864526;492922;377117;150937;12991;58762;14990;18406;13103;45263;106827;93100;64244;100143;34189;21445;5659;168140;71235;225031;86531;118052;237469;125858;60784;134667;26661
"18.05.2014 Medizinische Grundversorgung";"Gültige Stimmzettel";2817066;482612;373587;149099;12656;57751;14826;18108;12805;44864;104839;92400;63458;98722;33135;21044;5598;164549;69541;219679;85088;114836;236280;123338;60069;132453;25729
"09.02.2014 Initiative «Gegen Masseneinwanderung»";"Gültige Stimmzettel";2908406;505112;391686;150937;13057;61042;15195;18175;13174;44564;105555;96964;63948;101053;34395;21859;5843;173765;70610;223391;86338;121241;239277;127944;60403;136899;25979
"09.02.2014 Initiative «Abtreibungsfinanzierung ist Privatsache»";"Gültige Stimmzettel";2892609;501736;390446;150118;12812;60615;15027;18011;13033;44276;105004;96660;63513;100421;34359;21695;5771;172591;69676;222124;84851;119624;240052;127144;60250;137002;25798
"09.02.2014 Finanzierung und Ausbau der Eisenbahninfrastruktur";"Gültige Stimmzettel";2865054;497148;388042;148554;12683;60327;14929;17913;12973;44020;103760;96261;62522;99535;33548;21461;5745;171405;68860;220700;85219;118822;237049;126009;59276;132926;25367
"24.11.2013 Nationalstrassenabgabegesetz (NSAG)";"Gültige Stimmzettel";2750116;475898;375999;140804;12690;56671;14586;17524;12102;43901;100187;93041;61709;96858;32447;20871;5314;162645;67108;206267;81893;108985;223489;120062;62064;124652;32349
"24.11.2013 Familieninitiative";"Gültige Stimmzettel";2744161;477715;375817;140635;12651;56461;14478;17460;12049;43889;99688;92725;62214;96494;32467;20908;5303;162330;66758;205869;81374;107496;222544;119411;61475;124009;31941
"24.11.2013 Initiative «1:12 - für gerechte Löhne»";"Gültige Stimmzettel";2751717;479559;375940;141191;12641;56676;14516;17475;12067;44138;99543;92937;62564;96967;32671;20933;5312;162678;66883;206846;81613;107824;223211;119658;61264;124536;32074
"22.09.2013 Liberalisierung der Öffnungszeiten von Tankstellenshops";"Gültige Stimmzettel";2374036;425241;317573;123331;11465;49212;12338;14758;9800;36291;87348;77808;52310;80456;30059;19032;4563;142650;56584;188918;73023;97668;188271;98285;46443;111990;18619
"22.09.2013 Epidemiengesetz";"Gültige Stimmzettel";2361128;424658;316019;122718;11498;49242;12282;14740;9788;36260;85969;77550;52601;80640;30865;19044;4554;142379;56969;188586;72465;95932;186388;96967;45510;109433;18071
"22.09.2013 Aufhebung der Wehrpflicht";"Gültige Stimmzettel";2407796;432876;320182;125221;11832;49662;12585;15051;9924;36781;88103;78414;53505;81622;31242;19309;4563;144392;58360;193312;73795;99892;189302;98874;46769;113528;18700
"09.06.2013 Asylgesetz";"Gültige Stimmzettel";2005181;357209;259364;117031;7867;43299;10710;12776;7202;32207;69312;69243;50590;67889;27417;15000;3456;112113;47340;147415;54357;77932;160600;89843;40786;108084;16139
"09.06.2013 «Volkswahl des Bundesrates»";"Gültige Stimmzettel";2030371;362332;262622;118673;7987;43739;10873;12957;7254;32688;70387;70162;51206;68944;28170;15209;3446;113227;48219;149146;54335;78967;162738;90736;41364;108651;16339
"03.03.2013 Raumplanungsgesetz";"Gültige Stimmzettel";2348456;399485;306215;119530;10525;48245;12545;14575;9259;37140;82277;83579;54572;81102;29965;19203;4617;135478;73342;174904;68336;85883;186670;139116;44993;107023;19877
"03.03.2013 Initiative «gegen die Abzockerei»";"Gültige Stimmzettel";2378159;406888;308168;120361;10706;48700;12662;14654;9310;37336;82849;84017;55221;83068;31285;19382;4645;136419;75187;177424;68709;86961;189438;138415;46045;109978;20331
"03.03.2013 Familienpolitik";"Gültige Stimmzettel";2362482;401960;307508;120312;10711;48606;12637;14626;9265;37273;82470;84139;55139;82450;30157;19313;4647;136348;74050;176355;68434;85697;188993;137310;45442;108654;19986
"25.11.2012 Tierseuchengesetz";"Gültige Stimmzettel";1385704;287506;181721;72522;6974;29189;7909;7708;4009;23737;51910;36908;35552;49880;24896;11522;2518;89565;45127;84168;34166;39765;106737;46951;30792;65920;8052
"23.09.2012 «Schutz vor Passivrauchen»";"Gültige Stimmzettel";2179190;378561;291483;116231;9579;46577;11470;14205;8965;35317;67803;70995;53403;70315;29945;17487;4185;145313;47260;158367;85665;87559;159241;87438;60505;104086;17235
"23.09.2012 «Sicheres Wohnen im Alter»";"Gültige Stimmzettel";2139511;372298;288705;114142;9332;45791;11255;13880;8797;34629;66203;70125;51903;69075;28725;17183;4195;142472;46072;155473;83351;85436;157552;85968;58489;101937;16523
"23.09.2012 Jugendmusikförderung";"Gültige Stimmzettel";2135276;369685;288099;113581;9283;45675;11154;13855;8782;34526;66861;70116;52001;67741;28727;17147;4170;141287;45787;154691;82849;85515;158109;86492;59793;102565;16785
"17.06.2012 Krankenversicherungsgesetz (Managed Care)";"Gültige Stimmzettel";1949529;346114;246439;110657;7119;41286;10332;12183;6424;30940;62977;66622;50057;73435;27607;14520;2879;108837;43099;131777;49811;81665;174694;83120;38595;113572;14768
"17.06.2012 Initiative «Staatsverträge vors Volk!»";"Gültige Stimmzettel";1942832;346383;247851;110048;7102;41398;10391;12206;6417;31055;62720;66663;49593;72587;27573;14192;2934;108758;43333;131179;49671;79856;173260;83061;38409;111469;14723
"17.06.2012 «Eigene vier Wände dank Bausparen»";"Gültige Stimmzettel";1934288;346093;246592;109780;7050;41311;10275;12079;6408;30810;62197;66418;49102;72648;27568;14499;2885;108635;42801;130956;49727;78720;171333;82353;38196;111356;14496
"11.03.2012 Buchpreisbindung";"Gültige Stimmzettel";2200855;356148;281878;112876;12029;47946;12877;13902;8131;34176;84786;67329;47984;77210;28166;15797;3959;135399;54519;150903;57351;91834;198101;118142;47874;121111;20427
"11.03.2012 Regelung der Geldspiele zugunsten gemeinnütziger Zwecke";"Gültige Stimmzettel";2200290;355218;282546;113275;11896;48072;12716;13884;8097;34035;84562;66354;48099;77514;27367;15898;3933;135366;53767;150127;57174;90692;204603;118091;47821;119115;20068
"11.03.2012 6 Wochen Ferien für alle";"Gültige Stimmzettel";2303703;372254;291209;118445;13078;50398;13656;14516;8372;35589;89552;69180;50385;81332;30570;16611;4104;142552;58959;157465;59719;95364;210928;122061;49899;126169;21336
"11.03.2012 Für ein steuerlich begünstigtes Bausparen";"Gültige Stimmzettel";2218098;359931;284003;114200;12177;48830;12776;13969;8139;34344;84263;67745;48450;79113;28767;16123;3987;137384;55562;151602;57906;90770;203312;117128;47663;120007;19947
"11.03.2012 Schluss mit uferlosem Bau von Zweitwohnungen!";"Gültige Stimmzettel";2276400;367106;289609;116965;12670;49587;13354;14302;8278;35165;88398;68862;49645;79872;29628;16449;4062;140147;58644;155019;59041;94259;209332;121996;49415;123697;20898
"13.02.2011 Waffeninitiative";"Gültige Stimmzettel";2479124;425140;373959;128019;11229;50001;13236;15644;10820;38316;84698;83365;55338;91488;30657;19283;4914;147447;58784;183072;77413;92102;199452;101369;51044;112665;19669
"28.11.2010 Steuergerechtigkeits-Initiative";"Gültige Stimmzettel";2583818;468890;348766;141225;12281;55198;13958;17617;11374;40510;83828;91659;60715;92362;30861;20698;5339;158571;57867;202355;77630;92149;203381;105216;50323;120873;20172
"28.11.2010 Gegenentwurf zur Ausschaffungsinitiative";"Gültige Stimmzettel";2674627;485153;360240;145120;12694;56379;14343;17985;11689;41295;86042;94458;63837;95569;32569;21444;5593;165609;60398;208744;80055;96337;209900;107777;52163;128143;21091
"28.11.2010 Ausschaffungsinitiative";"Gültige Stimmzettel";2674627;485153;360240;145120;12694;56379;14343;17985;11689;41295;86042;94458;63837;95569;32569;21444;5593;165609;60398;208744;80055;96337;209900;107777;52163;128143;21091
"26.09.2010 Revision des Arbeitslosenversicherungsgesetzes";"Gültige Stimmzettel";1795014;287833;243663;87097;6641;31265;8612;11529;5568;30119;60695;63478;52834;67712;24157;13385;2827;118671;34588;121314;45791;70201;166485;83282;42772;97152;17343
"07.03.2010 Berufliche Vorsorge: Anpassung des Mindestumwandlungssatzes";"Gültige Stimmzettel";2263578;392918;297184;110163;11763;44020;13261;16311;10517;34295;85489;74587;55388;80340;28138;17275;4025;127228;51262;162022;68330;87856;198074;104414;53551;113155;22012
"07.03.2010 Tierschutzanwalt-Initiative";"Gültige Stimmzettel";2276872;395900;299111;111469;11925;44300;13631;16565;10613;34656;86597;74820;55697;80508;28428;17497;4085;128187;51997;162556;69638;88207;198656;104832;53395;111622;21980
"07.03.2010 Forschung am Menschen";"Gültige Stimmzettel";2212655;383205;292493;108683;11338;43408;13124;16010;10286;33399;83354;73161;53915;78427;26625;16981;3972;124751;49769;157942;66883;84892;195696;102284;51772;109518;20767
"29.11.2009 Verbot von Minaretten";"Gültige Stimmzettel";2669450;462579;363442;134947;13269;49407;14627;16569;12009;43455;91196;95137;65035;94884;33171;21583;5422;163606;61103;201547;82985;101930;208157;119142;57667;132093;24488
"29.11.2009 Verbot von Kriegsmaterial-Exporten";"Gültige Stimmzettel";2635288;454116;360240;133453;13203;48960;14619;16554;11864;43183;90730;93904;64080;93324;32509;21255;5244;160747;59898;197639;81322;101007;207057;118502;57229;130418;24231
"29.11.2009 Spezialfinanzierung für Aufgaben im Luftverkehr";"Gültige Stimmzettel";2476795;423408;341550;126718;12285;47233;13616;15692;11238;41200;85156;90011;59256;88498;29013;20344;5144;152130;55323;187189;77561;93600;191225;113222;53483;120740;21960
"27.09.2009 Verzicht auf die Einführung der allgemeinen Volksinitiative";"Gültige Stimmzettel";1925901;323600;265438;94564;11016;36180;9200;11590;9659;32836;68056;68067;47601;67764;26773;15537;3682;121135;40518;140294;59632;62461;166840;79517;42005;106847;15089
"27.09.2009 IV-Zusatzfinanzierung";"Gültige Stimmzettel";2039548;341832;279141;100223;11915;37313;9661;12166;10190;34444;73920;70439;50877;70933;29545;16466;3800;128616;43595;146660;63021;67097;177616;83579;45323;114612;16564
"17.05.2009 Biometrische Pässe";"Gültige Stimmzettel";1900665;335307;246273;95947;10119;37975;8564;11047;6669;30561;56767;70894;50788;79028;26795;15936;3203;100840;43350;155028;62163;65910;163006;75236;43984;91714;13561
"17.05.2009 Verfassungsartikel zur Komplementärmedizin";"Gültige Stimmzettel";1915453;337296;249371;96575;10172;37996;8619;11115;6705;30816;57419;71384;51521;79479;26956;16025;3205;101399;43956;155767;62411;66226;164778;75796;44324;92425;13717
"08.02.2009 Personenfreizügigkeit Schweiz-EU";"Gültige Stimmzettel";2545031;435527;322134;126709;11202;51949;12889;17007;13786;39525;86855;85209;63424;92645;31846;19760;5078;154774;59889;193075;74665;115520;210103;111392;59059;126443;24566
"30.11.2008 Betäubungsmittelgesetz";"Gültige Stimmzettel";2264920;415609;293951;114364;9268;42800;10729;13096;9930;34096;81305;74820;55488;84161;26623;17522;4134;135131;55479;168345;66999;78888;195506;108664;47588;96726;23698
"30.11.2008 Hanfinitiative";"Gültige Stimmzettel";2304885;424722;297299;116491;9513;43516;10982;13341;10125;34702;82787;75727;56731;85823;27540;17870;4189;138884;57257;172273;68294;80534;196838;110013;47915;97457;24062
"30.11.2008 Verbandsbeschwerderechts-Initiative";"Gültige Stimmzettel";2275233;417740;293014;114890;9429;42975;10832;13296;10077;34456;81006;75023;55985;84443;26467;17853;4207;137333;56229;170695;67331;79863;195652;108853;47719;96224;23641
"30.11.2008 Initiative für ein flexibles AHV-Alter";"Gültige Stimmzettel";2344819;432796;300187;118509;9879;44035;11198;13628;10277;35173;83927;76470;57940;87164;28150;18185;4254;142147;59603;175414;69691;81841;200663;110857;48893;99195;24743
"30.11.2008 Unverjährbarkeit pornografischer Straftaten an Kindern";"Gültige Stimmzettel";2325442;429430;298304;117715;9638;43822;11095;13469;10181;34980;83201;76031;57346;86596;27850;18002;4221;140996;58510;173947;69117;80810;199467;110292;48321;97866;24235
"01.06.2008 Gesundheitsartikel";"Gültige Stimmzettel";2167007;375885;283364;110841;8906;42830;10854;12850;9251;33294;72752;74075;57669;78106;28356;15764;3650;116273;48737;147201;55146;100792;198606;90592;51030;120703;19480
"01.06.2008 Initiative «gegen Behördenprogaganda»";"Gültige Stimmzettel";2173117;381185;285329;111325;9042;43132;10896;12970;9282;33594;72383;74552;57595;77677;28193;15932;3710;117427;48785;148701;55739;98830;197881;90206;50724;118624;19403
"01.06.2008 Einbürgerungsinitiative";"Gültige Stimmzettel";2219972;391173;290136;114983;9354;44317;11257;13294;9425;34400;73547;75746;59303;79811;29456;16264;3735;121114;50751;152821;56956;100484;199331;91190;51196;120317;19611
"24.02.2008 Unternehmenssteuerreform II";"Gültige Stimmzettel";1857732;302375;224853;102824;8138;35771;10142;14296;7323;32221;64248;61033;45446;70957;26649;13628;3173;103155;45170;127998;47738;63843;165124;83460;49863;130103;18201
"24.02.2008 Initiative gegen Kampfjetlärm";"Gültige Stimmzettel";1883177;305851;229034;104778;8256;36332;10366;14700;7413;32521;64617;61313;45880;71741;27633;13723;3187;104250;46089;129725;48450;64638;164757;84410;49907;135317;18289
"17.06.2007 5. IV-Revision";"Gültige Stimmzettel";1758910;290960;216547;88323;6851;33341;7863;10194;8232;27715;58586;56831;58727;63676;26683;13967;3116;109965;43002;115386;42799;63076;171237;76438;49278;96596;19521
"11.03.2007 Einheitskrankenkasse";"Gültige Stimmzettel";2232130;366144;278050;120621;9187;42221;11356;12981;9712;37872;81204;67578;51452;71294;30602;16781;4480;124425;51487;148278;70213;100674;211777;101971;60644;127619;23507
"26.11.2006 Familienzulagen";"Gültige Stimmzettel";2178211;383751;286602;110550;9458;45373;10499;12547;10286;31586;78900;83485;55326;74348;28826;17140;4051;123831;45697;152495;62788;89048;188984;88200;52025;112460;19955
"26.11.2006 Ostzusammenarbeit";"Gültige Stimmzettel";2168684;383491;285769;110116;9432;45317;10450;12536;10302;31637;78370;82852;55394;73985;28616;17083;4165;123543;45333;151540;62652;88245;186010;87978;51721;112406;19741
"24.09.2006 Asylgesetz";"Gültige Stimmzettel";2359186;420636;306973;118038;9998;46913;10815;14020;10444;37645;83301;78104;63618;91848;30492;18891;4749;142779;57440;169988;66858;88997;196191;91990;55070;121511;21877
"24.09.2006 Ausländergesetz";"Gültige Stimmzettel";2357253;419204;306984;117913;9946;46780;10803;13991;10430;37602;83400;78042;63629;92841;30171;18945;4736;142233;56930;169552;66754;89041;196396;92031;55091;121890;21918
"24.09.2006 KOSA-Initiative";"Gültige Stimmzettel";2333345;414135;303548;117010;9894;46437;10786;13918;10377;37393;82493;77558;62587;91811;30143;18743;4703;140917;56611;167638;66362;88412;194539;91404;54460;119952;21514
"21.05.2006 Bildungsartikel";"Gültige Stimmzettel";1329116;221113;139959;86869;7016;29301;6753;9479;8468;27165;40575;39552;33865;45842;22705;12645;2050;77264;33197;88379;46083;55446;123793;45795;36178;79564;10060
"27.11.2005 Sonntagsarbeit";"Gültige Stimmzettel";2030733;359016;264227;111841;9275;39495;10517;11844;8073;34824;67589;65907;53512;68616;27965;16923;3847;120095;48002;150445;56246;73733;167204;83112;53013;105462;19950
"27.11.2005 Gentechfrei-Initiative";"Gültige Stimmzettel";2022317;356890;263473;111388;9259;39272;10454;11760;8071;34586;67046;65648;53483;68405;28064;16829;3843;119214;48138;150007;55960;73398;166388;82674;52952;105312;19803
"25.09.2005 Ausdehnung der Personenfreizügigkeit";"Gültige Stimmzettel";2605826;448185;321171;139018;11834;51543;11995;15850;12622;41290;88724;88243;67605;95763;31864;21139;5355;156517;60742;201259;84733;100664;214790;107000;63360;139645;24915
"05.06.2005 Partnerschaftsgesetz";"Gültige Stimmzettel";2687368;479179;352405;146451;13391;55210;13580;17079;13483;41659;91888;93379;69683;101309;32802;22441;5978;160495;64512;191258;80781;101955;213704;104775;62604;132557;24810
"05.06.2005 Abkommen zu Schengen und Dublin";"Gültige Stimmzettel";2704302;483140;354695;147152;13520;55506;13674;17176;13565;41856;92204;93518;69967;102044;32989;22504;6012;161596;65445;192967;81133;102560;214605;105489;63004;132976;25005
"28.11.2004 Stammzellenforschungsgesetz";"Gültige Stimmzettel";1742236;301545;243280;105038;8809;34408;9074;10577;7411;35061;51366;58307;50845;60711;25447;15811;3295;98823;36457;128785;48941;59448;136607;59270;43274;88333;21313
"28.11.2004 Neue Finanzordnung";"Gültige Stimmzettel";1705557;296316;239226;104136;8647;34121;8878;10430;7362;34958;49821;57868;49415;59614;24061;15551;3269;96876;35579;125602;47710;56077;134774;56833;42190;86017;20226
"28.11.2004 Neugestaltung Finanzausgleich";"Gültige Stimmzettel";1715896;296721;240474;104510;8838;34059;8992;10489;7404;35328;50484;58108;49867;59618;24593;15556;3299;97404;35883;125968;48009;57260;134400;58255;42702;86827;20848
"26.09.2004 Erwerbsersatz für Dienstleistende und bei Mutterschaft";"Gültige Stimmzettel";2555739;458486;352495;138132;12203;52649;12908;16216;13020;40487;82589;95344;67787;98165;31415;21217;5450;158535;58855;187530;73943;88975;194708;87012;60340;124635;22643
"26.09.2004 Postdienst für alle";"Gültige Stimmzettel";2506885;445499;346703;135962;11977;51840;12710;15943;12882;39650;80786;94051;66621;96280;30316;20833;5367;155823;57814;183977;72478;88404;190774;86329;59037;122492;22337
"26.09.2004 Bürgerrechtserwerb für die dritte Generation";"Gültige Stimmzettel";2561499;459894;352714;138398;12183;52748;12936;16212;13043;40586;82532;95525;68010;98406;31466;21216;5432;158834;58880;188174;74108;89171;195046;87167;60427;125739;22652
"26.09.2004 Erleichterte Einbürgerung von Jugendlichen der zweiten Generation";"Gültige Stimmzettel";2558982;459728;352321;138175;12178;52742;12931;16175;13039;40561;82309;95413;68142;98381;31543;21172;5423;158635;58788;188134;73939;89060;194726;87150;60316;125616;22385
"16.05.2004 Steuerpaket";"Gültige Stimmzettel";2407385;416293;336795;127206;12319;47124;11249;14658;10577;37457;83247;85004;64194;92827;30612;20206;4277;136627;56567;171246;65797;93267;196157;83128;59915;124186;26450
"16.05.2004 Anhebung der Mehrwertsteuer für AHV/IV";"Gültige Stimmzettel";2407897;416278;335982;127018;12269;47183;11221;14645;10554;37454;83514;85018;64314;92767;30599;20231;4301;136435;56552;170909;65831;94045;197043;83183;60036;124027;26488
"16.05.2004 11. AHV-Revision";"Gültige Stimmzettel";2407345;415876;336168;126955;12213;47015;11175;14596;10534;37357;83618;85002;64403;92736;30466;20116;4282;136045;56452;170685;65821;94092;197171;83234;60108;124632;26593
"08.02.2004 Initiative zur Verwahrung gefährlicher Straftäter";"Gültige Stimmzettel";2133436;376953;289076;113955;13553;40559;10218;13968;11094;34832;65094;77454;60077;86385;29143;19424;3800;122850;45940;143873;54359;85550;183245;58033;57984;119109;16908
"08.02.2004 Mietrecht";"Gültige Stimmzettel";2103019;371726;285836;111735;12764;40427;9863;13539;10742;34366;64538;76099;60510;84845;27755;18887;3708;120321;44545;140654;52737;82229;183701;56804;58211;119651;16826
"08.02.2004 Gegenentwurf zur Avanti-Initiative";"Gültige Stimmzettel";2152132;380211;291898;114943;14015;41496;10375;14174;11211;35066;65457;77833;60722;86488;29342;19621;3818;123473;46881;144700;54716;86717;184525;58507;58377;120397;17169
"18.05.2003 Lehrstelleninitiative";"Gültige Stimmzettel";2287256;406461;323669;122420;11769;47853;11603;14897;11768;37399;75851;89960;59911;87032;30766;18848;4342;137516;52904;165702;67349;70273;183774;72855;56489;105146;20699
"18.05.2003 Moratorium Plus";"Gültige Stimmzettel";2297297;408178;325036;122668;11937;47748;11679;15113;11840;37545;75748;90448;60900;87906;31119;18874;4348;137501;53248;166763;67477;71701;183788;72658;56365;106136;20573
"18.05.2003 Strom ohne Atom";"Gültige Stimmzettel";2324152;412746;327891;124394;12111;48200;11856;15198;11925;37831;76863;91026;61650;88849;31747;19062;4385;139290;54083;168639;68213;72529;186189;73880;57084;107500;21011
"18.05.2003 Gleiche Rechte für Behinderte";"Gültige Stimmzettel";2310142;410560;325302;123588;11955;48097;11741;15063;11887;37872;76748;90449;60976;87943;31381;18969;4376;138644;53837;167151;67837;72093;184923;73751;56907;107141;20951
"18.05.2003 Gesundheitsinitiative";"Gültige Stimmzettel";2307767;409635;324069;123352;11884;48094;11682;15003;11820;37676;76882;90214;60851;87726;31222;18867;4371;138611;53427;166646;67652;72320;186469;73703;57220;107281;21090
"18.05.2003 Sonntagsinitiative";"Gültige Stimmzettel";2342747;416226;329837;125486;12139;48522;11920;15225;11980;38095;78034;91400;61993;89353;32173;19170;4391;140277;54579;169246;68422;73285;188656;74478;57809;108720;21331
"18.05.2003 Ja zu fairen Mieten";"Gültige Stimmzettel";2289789;407147;322649;122308;11701;47772;11569;14849;11682;37395;75573;89546;60678;86901;30481;18782;4322;137416;52736;164925;67199;70926;185580;73057;56969;107001;20625
"18.05.2003 Zivilschutz";"Gültige Stimmzettel";2270837;402008;321451;121926;11742;47528;11533;14885;11690;37041;75244;89411;59275;86469;29809;18724;4326;136414;52469;164939;66960;70401;183002;72590;56260;104795;19945
