"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"11.06.1922 Einbürgerungswesen";"Abgegebene Stimmen";445100;76386;62408;17616;2067;3568;1241;1052;4953;2157;12280;10544;18614;6812;10037;9356;2043;48575;15198;47676;24500;7854;26410;10224;8600;14929;...
"22.05.1921 Artikel über die Luftschiffahrt";"Abgegebene Stimmen";372187;79038;52828;5240;1952;3016;1074;781;4262;1255;9104;6512;4752;7762;9852;9968;1998;47082;17615;49242;25433;4934;12275;6990;4626;4596;...
"22.05.1921 Artikel über den Automobil- und Fahrradverkehr";"Abgegebene Stimmen";373921;79681;52238;5252;1983;3006;1076;794;4261;1256;9181;6786;4759;7821;9860;9987;2007;47612;17789;49424;25417;5124;12347;7108;4659;4493;...
"30.01.1921 Aufhebung der Militärjustiz";"Abgegebene Stimmen";610411;107386;95099;19466;3044;6780;2474;1300;5630;3907;19072;19695;23124;12541;10510;10132;2342;53989;18649;49519;27189;21311;43304;15255;18386;20307;...
"30.01.1921 Staatsvertragsreferendum";"Abgegebene Stimmen";610411;107386;95099;19466;3044;6780;2474;1300;5630;3907;19072;19695;23124;12541;10510;10132;2342;53989;18649;49519;27189;21311;43304;15255;18386;20307;...
"31.10.1920 Arbeitszeit bei den Eisenbahnen";"Abgegebene Stimmen";656913;108854;112068;25019;3670;9309;2172;1676;6088;4761;21653;22881;20503;13102;10713;10659;2402;55018;19768;50254;27466;16470;52083;18971;21776;19577;...
"16.05.1920 Beitritt zum Völkerbund";"Abgegebene Stimmen";750159;115607;122744;30135;4483;11096;3081;2412;6883;6024;26354;25501;22809;14875;11190;11266;2624;58842;23585;52208;28658;18754;68778;25318;27302;30619;...
"21.03.1920 Gegenentwurf zur Spielbanken-Initiative";"Abgegebene Stimmen";576656;91304;100990;19832;2746;7517;1556;1200;5688;3514;20020;17238;13992;11638;10417;10269;2309;53418;20359;47567;21426;16826;45419;16596;17461;17354;...
"21.03.1920 Verbot der Spielbanken";"Abgegebene Stimmen";576656;91304;100990;19832;2746;7517;1556;1200;5688;3514;20020;17238;13992;11638;10417;10269;2309;53418;20359;47567;21426;16826;45419;16596;17461;17354;...
"21.03.1920 Ordnung des Arbeitsverhältnisses";"Abgegebene Stimmen";577247;91304;100990;19832;2746;7517;1556;1200;5688;3514;20020;17238;13992;11638;10426;10269;2309;53388;20124;47554;25550;16826;45419;16596;17461;17354;...
"10.08.1919 Wahlen in den National- und Bundesrat";"Abgegebene Stimmen";305795;67675;30996;3366;1180;1965;723;321;3205;664;5917;7001;8371;6694;9557;7392;1501;43218;11448;43133;22349;4868;9426;5687;5233;3905;...
"04.05.1919 Ausserordentliche Kriegssteuer";"Abgegebene Stimmen";503914;95987;67136;19392;2515;6234;2355;1272;5587;3239;17200;22442;12146;9893;10020;9116;2413;50959;17419;47554;25212;9817;26734;13961;13030;12281;...
"04.05.1919 Artikel über die Schiffahrt";"Abgegebene Stimmen";505121;95987;67213;20239;2506;6261;2355;1277;5587;3239;17603;22442;12146;9893;10044;9116;2413;51063;17393;47561;25205;9572;26734;13961;13030;12281;...
"13.10.1918 Proporzwahl des Nationalrates";"Abgegebene Stimmen";463302;86832;65081;17568;2643;4707;1506;1030;4554;2625;12210;16829;12796;6722;10324;9092;2289;49418;17392;45590;25269;9161;27680;11319;11658;9002;...
"02.06.1918 Initiative für die direkte Bundessteuer";"Abgegebene Stimmen";612171;97636;94053;26261;4421;9275;2681;1842;5531;4608;25371;22529;16199;9925;10683;10179;2356;53628;21489;47537;26201;13614;48605;22557;18375;16615;...
"13.05.1917 Stempelabgaben";"Abgegebene Stimmen";376063;76644;39483;10146;2086;2829;1876;1011;5543;1689;9902;12741;8409;6319;9680;9620;2231;47192;15576;45323;23516;5762;16945;8375;7238;5927;...
"06.06.1915 Einmalige Kriegssteuer";"Abgegebene Stimmen";488167;78231;72801;21013;2945;5780;2195;1533;5145;3177;19273;16671;13319;9048;8383;10551;2405;50747;18734;44636;24141;11296;29748;14630;11519;10246;...
"25.10.1914 Gerichtsbarkeit";"Abgegebene Stimmen";374977;59677;41589;11583;3408;3168;1281;906;4665;1487;11092;8992;7089;7591;7150;9170;2345;44312;13111;39745;22056;8376;25157;12802;12115;16110;...
"04.05.1913 Krankheitsbekämpfung";"Abgegebene Stimmen";304206;64537;34744;3605;1387;2177;1236;694;4189;595;6215;6997;2768;3650;6585;10035;1995;45518;13209;41530;21984;4158;12315;8018;3112;2963;...
"04.02.1912 Kranken- und Unfallversicherung";"Abgegebene Stimmen";539273;88497;78034;20425;3151;6818;2467;1634;6319;3543;19097;17777;12979;8796;7664;10957;2276;52525;17960;43558;25243;15469;44222;19772;16454;13636;...
"23.10.1910 Proporzwahl des Nationalrates";"Abgegebene Stimmen";513534;85588;72614;26403;3166;6711;1899;1613;5654;3698;15764;20880;11995;7946;7512;11081;2583;57834;17408;43291;24713;15102;33194;13829;13832;9224;...
"25.10.1908 Wasserkraft und Elektrizität";"Abgegebene Stimmen";390834;77120;51910;10941;1763;6795;1343;766;4750;1051;12387;13115;9923;4613;6790;8667;2099;43849;12116;39623;21416;11597;14790;12538;9329;11543;...
"05.07.1908 Absinthverbot";"Abgegebene Stimmen";399217;63338;45817;8697;1988;3297;1533;1143;4030;1638;12633;18840;7249;5335;6325;8872;2011;45964;12363;38024;22508;7499;34432;11878;18959;14844;...
"05.07.1908 Gewerbewesen";"Abgegebene Stimmen";394272;63338;45492;8680;1915;3298;1533;1143;4030;1638;12631;18840;5789;5335;6269;8872;2011;45484;10946;38024;22462;6437;34414;11888;18959;14844;...
"03.11.1907 Militärorganisation";"Abgegebene Stimmen";603931;92581;99381;26199;3918;10454;2749;2449;6568;4958;23788;21309;17295;11283;7813;11869;2625;54563;18721;43460;25389;17713;44864;18185;18689;17108;...
"10.06.1906 Lebensmittelngesetz";"Abgegebene Stimmen";403417;69604;57263;15778;2344;5189;1526;1437;4254;2099;14563;12165;8839;5984;6761;9166;2250;45477;14025;38647;21622;8288;21217;12678;11499;10742;...
"19.03.1905 Ausdehnung des Erfinderschutzes";"Abgegebene Stimmen";310905;53311;52945;2616;3681;1423;702;556;3558;416;8140;5178;2995;3860;6425;8305;2066;42729;12339;37811;20780;7172;14589;9743;4868;4697;...
"25.10.1903 Alkoholartikel";"Abgegebene Stimmen";407852;64360;61383;16315;2745;4598;1575;1238;5283;2015;14147;13155;9399;6865;6995;9454;2315;45610;13809;37406;16212;9485;27338;11877;12125;12148;...
"25.10.1903 Wahl des Nationalrates";"Abgegebene Stimmen";409039;64360;61721;16315;2758;4869;1575;1239;5283;2042;14147;13155;9582;6865;6995;9454;2315;45564;13920;37406;16208;9687;27338;11968;12125;12148;...
"25.10.1903 Bundesstrafrecht, Anstiftung Militärpflichtiger zu Verbrechen";"Abgegebene Stimmen";408885;64360;61978;16315;2746;4662;1575;1239;5283;1992;13850;13155;9478;6865;6995;9454;2315;45527;14357;37406;16198;9586;27338;11928;12135;12148;...
"15.03.1903 Zolltarifgesetz";"Abgegebene Stimmen";562869;80946;95389;25277;3488;7963;2418;2108;6548;3888;21841;17519;13858;9421;7477;10892;2527;49481;19456;41092;20674;17692;42147;21314;22718;16735;...
"23.11.1902 Unterstützung der Primarschule";"Abgegebene Stimmen";353177;58384;52498;8440;2682;4044;1327;1446;4420;3223;13401;9888;4934;4505;7011;9675;2402;45043;13648;36968;16038;12011;16935;12028;5317;6909;...
"04.11.1900 Volkswahl Bundesrat";"Abgegebene Stimmen";439498;66934;64175;18154;2717;5233;1737;1328;5069;3366;17182;14191;9466;5305;7145;9346;2429;43871;15873;37444;17518;15623;35161;14587;13762;11882;...
"04.11.1900 Proporzwahl des Nationalrates";"Abgegebene Stimmen";439111;66635;64141;18154;2748;5132;1737;1328;5069;3366;17182;14191;9522;5305;7145;9346;2439;43809;15842;37444;17544;15641;35161;14587;13761;11882;...
"20.05.1900 Kranken-, Unfall- und Militärversicherung";"Abgegebene Stimmen";497350;78916;80594;22433;3438;8223;2194;1789;6090;4019;19328;15231;10402;8136;7206;10273;2576;44613;16888;39342;19142;11850;37064;15922;17853;13828;...
"13.11.1898 Strafrechtseinheit";"Abgegebene Stimmen";387593;68888;54292;14105;3331;5546;1384;1624;4749;2554;16615;15122;6553;6638;6888;8972;2407;41438;15017;37240;15381;9137;20519;14173;6264;8756;...
"13.11.1898 Zivilrechtseinheit";"Abgegebene Stimmen";387226;68888;54345;14105;3326;5492;1384;1624;4749;2524;16615;15122;6553;6638;6888;8972;2407;41366;14983;37240;15149;9140;20519;14183;6258;8756;...
"20.02.1898 Schweiz. Bundesbahnen";"Abgegebene Stimmen";573565;84959;94753;27150;4048;8560;2970;2321;6110;4206;24481;17493;12874;10328;7497;10058;2531;46472;19199;41249;20904;19100;48993;22987;19428;14894;...
"11.07.1897 Lebensmittelpolizei";"Abgegebene Stimmen";277852;52428;44288;6014;2233;1594;929;827;2979;666;9555;7275;2579;3625;6302;7133;1970;36244;10118;34292;13543;6429;10805;8369;3832;3823;...
"11.07.1897 Wasserbau- und Forstpolizei";"Abgegebene Stimmen";277184;52428;44031;5906;2218;1545;929;827;2979;640;9555;7275;2579;3625;6303;7133;1970;36169;10056;34292;13544;6358;10802;8365;3832;3823;...
"28.02.1897 Schweizerische Bundesbank";"Abgegebene Stimmen";462143;71300;68744;20785;3407;5573;1695;1824;5200;2387;19946;13270;7221;5592;6805;8809;2474;41338;16254;37311;16668;14254;45038;17971;15286;12991;...
"04.10.1896 Disciplinarstrafordnung der Armee";"Abgegebene Stimmen";411173;66593;56365;16746;3308;5042;1841;1613;4706;2881;19406;10189;7571;6440;7003;9259;2561;39866;15653;37049;15997;12490;31358;15662;11544;10030;...
"04.10.1896 Eisenbahnenrechnungsgesetz";"Abgegebene Stimmen";412989;66597;56691;16739;3305;5095;1841;1613;4706;2907;19406;10189;7571;6440;7003;9259;2562;39956;15925;37049;16023;13518;31358;15662;11544;10030;...
"04.10.1896 Viehhandelsgesetz";"Abgegebene Stimmen";411308;66537;56232;16718;3298;4916;1841;1613;4706;2780;19406;10189;7571;6440;7003;9259;2561;39771;15679;37049;16010;13135;31358;15662;11544;10030;...
"03.11.1895 Militärartikel";"Abgegebene Stimmen";473178;70381;71164;22286;3653;8354;2439;2084;6318;4318;22629;11930;8693;7365;7058;9563;2564;41088;16341;37169;17183;13903;39704;18527;15994;12443;...
"29.09.1895 Zündhölzchenmonopol";"Abgegebene Stimmen";335818;59900;43294;9322;2726;2629;1111;1135;4077;1171;12507;7575;5383;5538;6730;8509;2239;37610;13144;34785;14727;8413;22424;11721;10723;8425;...
"03.02.1895 Gesandtschaftsgesetz";"Abgegebene Stimmen";319281;56441;53063;6894;2578;2397;884;915;3621;1130;11277;5069;2028;4268;6548;7526;2311;36568;12696;34202;14480;9264;16590;11636;10195;6700;...
"04.11.1894 Zollinitiative";"Abgegebene Stimmen";502864;70248;84915;25598;3888;9176;2645;2238;5173;4160;23610;14836;9030;8172;7127;10093;2665;41935;18778;36825;18123;16140;36886;21503;16660;12440;...
"03.06.1894 Recht auf Arbeit";"Abgegebene Stimmen";392027;64533;63451;12031;2566;4638;1421;1173;4460;1684;14291;8118;6840;6031;6886;9359;2397;39342;13439;33390;15908;10453;33795;12872;13596;9353;...
"04.03.1894 Vorschriften für das Gewerbe";"Abgegebene Stimmen";316707;58962;42027;6109;2627;2152;1204;1014;3913;918;10831;4872;2234;4230;6537;8379;2571;37462;13968;32842;14057;12649;20000;10605;9297;7247;...
"20.08.1893 Schächtverbot";"Abgegebene Stimmen";328983;60821;48777;8400;2594;2617;997;849;3663;1338;10669;7269;4554;7118;6715;8365;2315;37189;...;33576;15046;6860;18100;12531;10814;5944;...
"06.12.1891 Rückkauf der Centralbahn";"Abgegebene Stimmen";420135;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"18.10.1891 Zolltarifgesetz";"Abgegebene Stimmen";402812;65423;57362;12702;2569;3580;1402;1067;6016;1681;16402;10716;6234;7738;7154;9711;2738;38275;14650;33436;16701;11725;28740;14636;18303;13851;...
"18.10.1891 Banknotenmonopol";"Abgegebene Stimmen";405483;65323;57593;12702;2601;3840;1402;1067;6016;1681;16402;10716;6234;7738;7154;9711;2738;39146;14650;33436;16776;12971;28755;14677;18303;13851;...
"05.07.1891 Einführung der Volksinitiative";"Abgegebene Stimmen";320356;60001;40805;10308;2721;4025;1532;1080;4960;1034;13631;6132;2515;5810;6839;9090;2533;37852;12079;32687;15250;10595;14521;13095;4426;6860;...
"15.03.1891 Pensionsgesetz";"Abgegebene Stimmen";451328;68147;66003;...;3484;6220;2237;1819;5703;3421;20093;11164;5939;7830;7145;10461;2887;40533;...;34651;18527;16515;34953;20319;12267;9211;...
"26.10.1890 Unfall- und Krankenversicherung";"Abgegebene Stimmen";396448;61921;51114;...;2894;3814;3282;1234;4995;3370;18883;11970;6985;7701;6814;9569;2290;41480;...;33566;16013;17628;24899;13845;...;11123;...
"17.11.1889 Schuldbetreibung und Konkurs";"Abgegebene Stimmen";468618;66206;65497;24735;3697;7971;3102;1930;5924;3796;21276;13098;8027;7851;6940;10780;2274;41910;15676;35320;18124;17677;42679;20151;13373;10604;...
"10.07.1887 Erfindungsschutz";"Abgegebene Stimmen";274346;51755;35559;4446;2233;1150;838;609;3309;686;8581;7049;2609;4929;6581;9109;1082;35603;10109;32270;15502;7399;12645;6994;6592;6707;...
"15.05.1887 Alkoholmonopol";"Abgegebene Stimmen";405618;59348;66812;16713;3493;5324;2465;1779;5754;2401;17008;11307;5566;7477;6612;10307;1977;37916;14075;34083;16847;13585;24400;13556;11913;10139;...
"25.10.1885 Alkoholregelung";"Abgegebene Stimmen";387713;52912;62198;14002;3271;5720;2509;1693;4854;2399;14027;11125;6433;7583;6393;9963;1902;37062;13992;33916;16593;12728;30585;13618;12173;10062;...
"11.05.1884 Gesandtschaft in Washington";"Abgegebene Stimmen";381140;54115;51462;19582;3636;5659;2574;1874;4892;3063;19778;10906;5606;6116;6353;10236;1769;38469;14279;34520;15708;15858;19635;17487;6463;7367;...
"11.05.1884 Bundesstrafrecht (Stabio Artikel)";"Abgegebene Stimmen";381140;54115;51462;19582;3636;5659;2574;1874;4892;3063;19778;10906;5606;6116;6353;10236;1769;38469;14279;34520;15708;15858;19635;17487;6463;7367;...
"11.05.1884 Patenttaxen der Handelsreisenden";"Abgegebene Stimmen";381140;54115;51462;19582;3636;5659;2574;1874;4892;3063;19778;10906;5606;6116;6353;10236;1769;38469;14279;34520;15708;15858;19635;17487;6463;7367;...
"11.05.1884 Organisation des Justiz- und Polizeidepartements";"Abgegebene Stimmen";381140;54115;51462;19582;3636;5659;2574;1874;4892;3063;19778;10906;5606;6116;6353;10236;1769;38469;14279;34520;15708;15858;19635;17487;6463;7367;...
"26.11.1882 Schulsekretär";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"30.07.1882 Epidemiengesetz";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"30.07.1882 Erfindungsschutz";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"31.10.1880 Banknotenmonopol";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"18.05.1879 Wiedereinführung der Todesstrafe";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"19.01.1879 Subvention der Alpenbahnen";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"21.10.1877 Politische Rechte";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"21.10.1877 Militärpflichtersatz";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"21.10.1877 Fabrikgesetz";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"09.07.1876 Militärpflichtersatzsteuer";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"23.04.1876 Banknotengesetz";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"23.05.1875 Politisches Stimmrecht";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"23.05.1875 Zivilstand und Ehe";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"19.04.1874 Totalrevision";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"12.05.1872 Totalrevision";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Lotterie und Hasardspiele";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Schutz des geistigen Eigentums";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Ausschliessung Strafarten";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Glaubens- und Kultusfreiheit";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Stimmrecht in kantonalen Angelegenheiten";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Zivilrechtliche Verhältnisse der Niedergelassenen";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Stimmrecht in Gemeindeangelegenheiten";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Gleichstellung der Juden";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
"14.01.1866 Mass und Gewicht";"Abgegebene Stimmen";...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
