"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"05.04.1987 Rüstungsreferendum";"Stimmberechtigte";4223723;737840;644046;203684;23240;67798;18286;21952;23467;52075;129896;148824;135138;150531;46164;32369;8946;255641;112073;303531;119257;167663;331497;154202;98972;193138;43493
"05.04.1987 Ausländergesetz";"Stimmberechtigte";4223723;737840;644046;203684;23240;67798;18286;21952;23467;52075;129896;148824;135138;150531;46164;32369;8946;255641;112073;303531;119257;167663;331497;154202;98972;193138;43493
"05.04.1987 Asylgesetz";"Stimmberechtigte";4223723;737840;644046;203684;23240;67798;18286;21952;23467;52075;129896;148824;135138;150531;46164;32369;8946;255641;112073;303531;119257;167663;331497;154202;98972;193138;43493
"07.12.1986 Besteuerung Schwerverkehr";"Stimmberechtigte";4210819;736765;642679;202665;23224;67225;18340;21841;23442;51694;129166;148846;135213;150311;45879;32408;8936;255238;111107;302658;118739;166193;330066;153117;98991;192721;43355
"07.12.1986 Mieterschutz";"Stimmberechtigte";4210819;736765;642679;202665;23224;67225;18340;21841;23442;51694;129166;148846;135213;150311;45879;32408;8936;255238;111107;302658;118739;166193;330066;153117;98991;192721;43355
"28.09.1986 Zuckerbeschluss";"Stimmberechtigte";4203197;735351;642283;202419;23132;67011;18287;21825;23399;51538;128811;148498;135586;149944;45927;32347;8912;254703;110670;301489;118413;165867;329328;152772;98866;192460;43359
"28.09.1986 Berufsbildung und Umschulung";"Stimmberechtigte";4203197;735351;642283;202419;23132;67011;18287;21825;23399;51538;128811;148498;135586;149944;45927;32347;8912;254703;110670;301489;118413;165867;329328;152772;98866;192460;43359
"28.09.1986 Gegenentwurf zur Kulturinitiative";"Stimmberechtigte";4203197;735351;642283;202419;23132;67011;18287;21825;23399;51538;128811;148498;135586;149944;45927;32347;8912;254703;110670;301489;118413;165867;329328;152772;98866;192460;43359
"28.09.1986 Kulturinitiative";"Stimmberechtigte";4203197;735351;642283;202419;23132;67011;18287;21825;23399;51538;128811;148498;135586;149944;45927;32347;8912;254703;110670;301489;118413;165867;329328;152772;98866;192460;43359
"16.03.1986 UNO-Beitritt";"Stimmberechtigte";4181276;732628;640123;200663;23160;66310;18130;21510;23269;50737;127484;147668;136214;149033;45667;32132;8882;252756;110659;298950;117417;164266;328959;151529;98258;191638;43234
"01.12.1985 Abschaffung der Vivisektion";"Stimmberechtigte";4167376;730533;638215;200292;22991;65820;18047;21415;23276;50283;127017;147469;136163;148478;45515;32095;8877;251869;109498;297798;117087;163804;327215;150628;98219;191608;43164
"22.09.1985 Neues Eherecht";"Stimmberechtigte";4160547;729583;637314;199853;22998;65697;18006;21327;23316;50031;126667;146983;136313;148047;45444;32205;8838;251308;109141;296617;116736;164478;326681;150395;98229;191228;43112
"22.09.1985 Innovationsrisikogarantie";"Stimmberechtigte";4160547;729583;637314;199853;22998;65697;18006;21327;23316;50031;126667;146983;136313;148047;45444;32205;8838;251308;109141;296617;116736;164478;326681;150395;98229;191228;43112
